symbol,start_time,end_time,price_change,ticks
kzoh,2014-10-15 09:30:02.750000,2014-10-15 09:30:03.525000,-0.043361645060348786,12
hajf,2014-10-15 09:41:51.950000,2014-10-15 09:41:52.775000,0.023255813953488486,16
liej,2014-10-15 09:30:07.075000,2014-10-15 09:30:07.550000,-0.009681881051175695,14
mnbn,2014-10-15 10:44:09.800000,2014-10-15 10:44:10.850000,-0.011603375527426288,11
cqjg,2014-10-15 15:17:21.325000,2014-10-15 15:17:21.400000,0.013597033374536395,11
vxlr,2014-10-15 12:59:30.100000,2014-10-15 12:59:30.100000,0.017717346518335383,12
vnnf,2014-10-15 09:47:27.025000,2014-10-15 09:47:27.275000,0.01304863582443647,11
uagd,2014-10-15 09:46:38.275000,2014-10-15 09:46:38.275000,-0.010474860335195556,11
zwbw,2014-10-15 11:18:16.075000,2014-10-15 11:18:16.575000,-0.00864553314121041,13
zwbw,2014-10-15 14:49:07.800000,2014-10-15 14:49:07.800000,-0.00891049007695433,12
xgzu,2014-10-15 09:30:55.150000,2014-10-15 09:30:55.350000,-0.011958054823082043,13
agjx,2014-10-15 09:30:51.375000,2014-10-15 09:30:51.500000,0.016203703703703564,11
agjx,2014-10-15 09:30:54.575000,2014-10-15 09:30:55.125000,-0.014476614699331935,11
agjx,2014-10-15 09:30:55.125000,2014-10-15 09:30:55.650000,-0.01805869074492101,11
rpxz,2014-10-15 09:30:08.225000,2014-10-15 09:30:08.250000,-0.03502824858757068,11
stsx,2014-10-15 11:14:48.100000,2014-10-15 11:14:48.325000,-0.013832384052074853,12
xsvf,2014-10-15 11:05:44.850000,2014-10-15 11:05:45.050000,-0.011284722222222137,11
amld,2014-10-15 12:45:58.900000,2014-10-15 12:45:58.900000,-0.009828009828009967,12
wvqj,2014-10-15 15:59:46.125000,2014-10-15 15:59:46.400000,0.03066037735849054,12
yech,2014-10-15 09:47:47.575000,2014-10-15 09:47:47.850000,0.02258064516129022,11
oiaj,2014-10-15 09:45:10,2014-10-15 09:45:10.725000,0.01041195110909916,13
oiaj,2014-10-15 10:07:53.100000,2014-10-15 10:07:53.125000,0.01,11
ssgg,2014-10-15 14:49:18.925000,2014-10-15 14:49:19.125000,-0.02606635071090048,11
rbus,2014-10-15 09:44:08.925000,2014-10-15 09:44:09.050000,-0.022181146025878024,11
rzsi,2014-10-15 09:43:38.125000,2014-10-15 09:43:38.550000,-0.01468788249693993,13
fpfl,2014-10-15 14:42:22.375000,2014-10-15 14:42:22.375000,0.021717670286278266,11
jzdd,2014-10-15 09:30:00.875000,2014-10-15 09:30:00.875000,-0.008465218991534797,12
komv,2014-10-15 09:31:39.300000,2014-10-15 09:31:39.425000,-0.023596419853539396,11
zyfj,2014-10-15 09:30:57.400000,2014-10-15 09:30:57.825000,-0.012489592006661146,13
zyfj,2014-10-15 09:36:02.675000,2014-10-15 09:36:03.225000,-0.013333333333333345,12
zyfj,2014-10-15 09:41:48.050000,2014-10-15 09:41:48.475000,-0.01721377101681344,17
zyfj,2014-10-15 10:12:32.925000,2014-10-15 10:12:34.375000,-0.008210180623973698,11
zyfj,2014-10-15 10:24:19.675000,2014-10-15 10:24:20.200000,-0.017879948914431596,14
zyfj,2014-10-15 11:09:33.125000,2014-10-15 11:09:33.325000,-0.015132924335378365,11
zyfj,2014-10-15 11:32:31.750000,2014-10-15 11:32:32.125000,-0.01361338000777913,12
zyfj,2014-10-15 12:12:32.500000,2014-10-15 12:12:32.675000,-0.011412829594647744,13
zyfj,2014-10-15 13:49:11,2014-10-15 13:49:11.925000,-0.013213981244671878,18
rpnb,2014-10-15 10:03:51.825000,2014-10-15 10:03:51.975000,0.014243614931237679,11
njgh,2014-10-15 15:44:43.300000,2014-10-15 15:44:43.525000,0.01406649616368279,11
iqbc,2014-10-15 09:40:28.600000,2014-10-15 09:40:28.900000,-0.1141666666666666,12
vjhh,2014-10-15 09:33:27.775000,2014-10-15 09:33:27.775000,0.018440216114634637,20
ryui,2014-10-15 13:00:13.775000,2014-10-15 13:00:13.975000,0.02231121281464534,11
ijmy,2014-10-15 10:05:19.750000,2014-10-15 10:05:19.750000,0.029748283752860386,12
ijmy,2014-10-15 15:25:38.400000,2014-10-15 15:25:38.700000,-0.0182857142857143,12
ijmy,2014-10-15 15:39:29.975000,2014-10-15 15:39:30.325000,-0.021739130434782577,13
amvu,2014-10-15 15:50:00.225000,2014-10-15 15:50:00.225000,0.02008561080013169,12
xhwl,2014-10-15 11:58:49.125000,2014-10-15 11:58:50.275000,-0.039548022598870095,12
orzg,2014-10-15 09:37:19.775000,2014-10-15 09:37:19.875000,-0.012879484820607065,17
chvv,2014-10-15 10:52:29.100000,2014-10-15 10:52:29.125000,0.008689081979599562,11
vlhu,2014-10-15 09:30:47.075000,2014-10-15 09:30:47.250000,-0.018404907975460166,20
leme,2014-10-15 09:46:24.925000,2014-10-15 09:46:25,-0.02263822377013494,14
xzxv,2014-10-15 15:50:00.150000,2014-10-15 15:50:00.150000,0.02054794520547947,13
ubzd,2014-10-15 09:30:08.150000,2014-10-15 09:30:08.300000,-0.010300668151447787,14
ikyk,2014-10-15 15:41:51.050000,2014-10-15 15:41:52.125000,0.013478098090602748,20
pvqj,2014-10-15 11:35:11.650000,2014-10-15 11:35:11.650000,-0.015017207216602333,16
pvqj,2014-10-15 12:59:00,2014-10-15 12:59:00.050000,-0.013393939393939442,12
pvqj,2014-10-15 13:00:47.275000,2014-10-15 13:00:47.275000,-0.010147544045321519,12
pvqj,2014-10-15 13:19:09.450000,2014-10-15 13:19:10.750000,-0.008719217626958984,12
pvqj,2014-10-15 13:45:51.125000,2014-10-15 13:45:51.125000,0.010669899969687903,14
klec,2014-10-15 15:39:15.350000,2014-10-15 15:39:15.375000,-0.014124293785310684,11
klec,2014-10-15 15:46:35.425000,2014-10-15 15:46:35.425000,-0.019135364989369213,11
sbgw,2014-10-15 16:01:38.425000,2014-10-15 16:01:38.750000,0.014305643627140105,11
sbgw,2014-10-15 16:05:46.750000,2014-10-15 16:05:47.100000,-0.009956490403865195,24
sbgw,2014-10-15 16:07:08.775000,2014-10-15 16:07:09.100000,0.008068973140267536,16
sbgw,2014-10-15 16:11:13.350000,2014-10-15 16:11:13.375000,-0.008620689655172414,32
sbgw,2014-10-15 16:18:18.600000,2014-10-15 16:18:18.600000,-0.009810564770350246,16
lzfq,2014-10-15 09:34:17.325000,2014-10-15 09:34:17.400000,-0.010321946424182714,11
bzcr,2014-10-15 09:45:22.900000,2014-10-15 09:45:23.175000,-0.012283894449499526,11
bfau,2014-10-15 09:46:32.400000,2014-10-15 09:46:32.825000,-0.018338727076591146,11
ihuw,2014-10-15 11:10:33.900000,2014-10-15 11:10:34.075000,0.01455479452054794,12
msaa,2014-10-15 12:58:32.875000,2014-10-15 12:58:33.875000,0.009991673605328976,12
kxfb,2014-10-15 12:38:19.350000,2014-10-15 12:38:19.475000,-0.010449320794148342,11
