symbol,start_time,end_time,price_change,ticks
ogww,2014-10-14 09:42:05.225000,2014-10-14 09:42:05.400000,0.03546099290780129,11
qkgm,2014-10-14 11:04:25.600000,2014-10-14 11:04:25.775000,0.020484171322160207,11
dcqa,2014-10-14 09:36:50.900000,2014-10-14 09:36:51.200000,-0.011041009463722443,16
jdko,2014-10-14 11:58:36.600000,2014-10-14 11:58:36.750000,-0.012290502793296026,12
qtqr,2014-10-14 12:10:36.150000,2014-10-14 12:10:36.450000,0.05427782888684468,14
himi,2014-10-14 14:04:05.675000,2014-10-14 14:04:05.950000,0.009552757273121965,13
deff,2014-10-14 11:04:05.700000,2014-10-14 11:04:06,-0.01783723522853959,12
kxoq,2014-10-14 09:52:07.825000,2014-10-14 09:52:08.550000,0.008237232289950547,11
kenw,2014-10-14 09:30:00.125000,2014-10-14 09:30:00.125000,-0.009034986543637177,11
zyol,2014-10-14 15:41:30.475000,2014-10-14 15:41:31.500000,0.03508771929824565,11
zyfj,2014-10-14 09:30:26.025000,2014-10-14 09:30:26.750000,-0.008839354342813237,11
zyfj,2014-10-14 09:31:54.325000,2014-10-14 09:31:54.625000,-0.01217038539553741,11
zyfj,2014-10-14 09:36:37.775000,2014-10-14 09:36:38.425000,0.010660980810234541,11
zyfj,2014-10-14 09:59:05.575000,2014-10-14 09:59:05.850000,-0.011210762331838564,12
zyfj,2014-10-14 10:01:07.825000,2014-10-14 10:01:08.125000,-0.011948529411764776,12
zyfj,2014-10-14 10:13:13.825000,2014-10-14 10:13:14.100000,0.010933940774487562,11
zyfj,2014-10-14 10:37:33.800000,2014-10-14 10:37:33.850000,0.01054945054945048,11
zyfj,2014-10-14 14:47:03.525000,2014-10-14 14:47:04.150000,-0.009704641350210989,11
zyfj,2014-10-14 15:20:57.825000,2014-10-14 15:20:58.225000,-0.013596491228070275,11
anus,2014-10-14 11:38:27.375000,2014-10-14 11:38:27.700000,0.009393680614859045,14
qbsc,2014-10-14 09:55:58.200000,2014-10-14 09:55:58.775000,0.008157319737800263,11
hzvz,2014-10-14 12:22:05.350000,2014-10-14 12:22:05.425000,-0.008414239482200584,12
lrew,2014-10-14 14:04:00.325000,2014-10-14 14:04:00.525000,-0.00822293284604841,13
nrnp,2014-10-14 09:53:31.600000,2014-10-14 09:53:31.600000,-0.032558139534883686,14
dcgg,2014-10-14 12:18:52.525000,2014-10-14 12:18:52.800000,0.008776741634668137,11
eycs,2014-10-14 12:21:14.275000,2014-10-14 12:21:14.400000,-0.009294696555494706,12
ijmy,2014-10-14 08:36:16.450000,2014-10-14 08:36:16.475000,-0.01847826086956521,11
ijmy,2014-10-14 08:38:42,2014-10-14 08:38:42.025000,-0.02530253025302535,15
ijmy,2014-10-14 08:48:15.075000,2014-10-14 08:48:15.125000,-0.022988505747126357,18
ijmy,2014-10-14 09:30:33.700000,2014-10-14 09:30:33.925000,-0.024242424242424156,11
ijmy,2014-10-14 09:35:00.400000,2014-10-14 09:35:00.400000,-0.05614973262032096,13
ijmy,2014-10-14 11:56:03.350000,2014-10-14 11:56:03.850000,-0.01161665053242974,12
ijmy,2014-10-14 17:11:07.675000,2014-10-14 17:11:07.675000,-0.02097902097902103,14
ijmy,2014-10-14 18:41:28.475000,2014-10-14 18:41:29.500000,-0.0277777777777778,11
ftex,2014-10-14 13:23:15.725000,2014-10-14 13:23:16.050000,0.008245533669262632,12
lfrs,2014-10-14 10:50:59.425000,2014-10-14 10:50:59.500000,-0.01780104712041884,12
mwiq,2014-10-14 09:30:03.275000,2014-10-14 09:30:04.375000,-0.009360580092287327,11
dgvh,2014-10-14 11:21:02.575000,2014-10-14 11:21:03.325000,0.020212765957446754,13
vrbq,2014-10-14 11:46:03.075000,2014-10-14 11:46:03.425000,0.008007687379884689,18
vrbq,2014-10-14 13:21:03.350000,2014-10-14 13:21:03.600000,-0.011389521640091162,11
tkvs,2014-10-14 10:35:31.900000,2014-10-14 10:35:32.800000,-0.013209013209013205,13
efau,2014-10-14 10:39:04.650000,2014-10-14 10:39:04.700000,-0.020537793775142896,11
uapn,2014-10-14 14:39:14.925000,2014-10-14 14:39:14.950000,-0.010067114093959755,14
sqrz,2014-10-14 09:58:20.925000,2014-10-14 09:58:20.975000,0.01612903225806449,11
lpsq,2014-10-14 09:47:52.150000,2014-10-14 09:47:52.750000,0.0618749999999999,11
emiz,2014-10-14 10:33:17.175000,2014-10-14 10:33:17.375000,-0.008743806470416912,11
meyu,2014-10-14 12:35:58.675000,2014-10-14 12:35:58.950000,-0.012996389891696731,12
scat,2014-10-14 11:40:57.775000,2014-10-14 11:40:57.775000,0.15217391304347827,11
vmke,2014-10-14 10:29:02.475000,2014-10-14 10:29:02.775000,-0.017055655296229915,12
vmke,2014-10-14 10:38:26.075000,2014-10-14 10:38:27.150000,-0.02378686964795433,13
cgnr,2014-10-14 15:59:50.150000,2014-10-14 15:59:50.325000,0.012500000000000051,15
cgnr,2014-10-14 15:59:56.150000,2014-10-14 15:59:56.875000,0.022640399882387627,15
