symbol,start_time,end_time,price_change,ticks
mnww,2014-10-09 14:52:55.725000,2014-10-09 14:52:55.725000,-0.026641294005708787,15
yrmg,2014-10-09 09:46:44.650000,2014-10-09 09:46:45.250000,0.01327433628318582,11
yrmg,2014-10-09 09:47:23.825000,2014-10-09 09:47:23.825000,-0.038461538461538415,12
gxhr,2014-10-09 10:15:38.750000,2014-10-09 10:15:39.200000,0.016666666666666666,11
gldj,2014-10-09 10:13:59.775000,2014-10-09 10:14:00.325000,-0.010069444444444414,11
deff,2014-10-09 13:36:12.725000,2014-10-09 13:36:12.925000,-0.01783840503672612,11
xjyw,2014-10-09 11:54:40.575000,2014-10-09 11:54:40.850000,0.00903808908973535,11
jekz,2014-10-09 10:25:41.775000,2014-10-09 10:25:41.850000,0.00936220011702751,11
hney,2014-10-09 11:22:39.500000,2014-10-09 11:22:39.525000,0.043156059285091475,19
zyfj,2014-10-09 10:35:24.675000,2014-10-09 10:35:24.775000,-0.020382165605095447,11
zyfj,2014-10-09 11:03:17.250000,2014-10-09 11:03:17.425000,-0.00867410161090462,11
zyfj,2014-10-09 13:30:51.625000,2014-10-09 13:30:51.850000,-0.009503695881731769,11
zyfj,2014-10-09 13:57:17.325000,2014-10-09 13:57:18.600000,0.008956796628029408,11
zyfj,2014-10-09 15:17:57.125000,2014-10-09 15:17:57.525000,0.013644115974985698,17
zyfj,2014-10-09 15:42:42.425000,2014-10-09 15:42:43.425000,0.011376564277588331,14
zyfj,2014-10-09 15:45:01.425000,2014-10-09 15:45:01.475000,-0.008375209380234427,11
fyib,2014-10-09 09:30:28.925000,2014-10-09 09:30:29.350000,-0.04262235867798446,12
mvfw,2014-10-09 09:23:15.450000,2014-10-09 09:23:15.475000,0.026818638954073108,12
jqda,2014-10-09 10:02:48.150000,2014-10-09 10:02:48.425000,0.009191759112519782,13
tydj,2014-10-09 12:45:12.900000,2014-10-09 12:45:12.975000,0.02978406552494418,11
lrgm,2014-10-09 11:14:51.550000,2014-10-09 11:14:51.550000,-0.01587301587301603,15
lrgm,2014-10-09 12:31:29.350000,2014-10-09 12:31:30.075000,0.01831501831501836,13
lrgm,2014-10-09 12:35:56.050000,2014-10-09 12:35:56.300000,0.02594339622641496,11
lrgm,2014-10-09 12:48:30.400000,2014-10-09 12:48:30.775000,0.02793296089385475,15
lrgm,2014-10-09 13:26:59.050000,2014-10-09 13:26:59.950000,0.01976744186046511,11
efjb,2014-10-09 13:23:15.425000,2014-10-09 13:23:15.500000,0.01167315175097286,11
lnne,2014-10-09 15:38:10.050000,2014-10-09 15:38:10.650000,-0.014050582095544014,11
lnne,2014-10-09 15:39:37,2014-10-09 15:39:37.025000,-0.012154233025984876,13
lnne,2014-10-09 15:40:00.250000,2014-10-09 15:40:00.950000,-0.010775862068965518,12
lnne,2014-10-09 15:41:06.700000,2014-10-09 15:41:08.025000,0.030621572212065892,16
elhw,2014-10-09 15:50:56.975000,2014-10-09 15:50:57.175000,0.008067344791301188,18
mfzq,2014-10-09 09:29:34.525000,2014-10-09 09:29:35,0.02548166563082661,17
lmrk,2014-10-09 14:10:07.300000,2014-10-09 14:10:07.375000,0.008663366336633699,12
nwev,2014-10-09 09:34:48.700000,2014-10-09 09:34:49.525000,-0.014218009478673018,11
zisa,2014-10-09 09:46:44.050000,2014-10-09 09:46:44.075000,0.030411449016100166,11
dnti,2014-10-09 15:59:57.050000,2014-10-09 15:59:57.600000,-0.010670223407802493,11
nbnb,2014-10-09 14:42:19.425000,2014-10-09 14:42:19.450000,0.011158516573679025,15
nbnb,2014-10-09 14:42:19.450000,2014-10-09 14:42:19.475000,0.00851900393184802,11
